bin_id,date,fullness_today,is_holiday_today,pickup_today
BIN_A01,2024-05-02,37.79,0,0
BIN_A01,2024-05-03,51.49,0,0
BIN_A01,2024-05-04,65.17,0,0
BIN_A01,2024-05-05,80.82,0,0
BIN_A01,2024-05-06,94.07,0,1
BIN_A01,2024-05-07,16.13,0,0
BIN_A01,2024-05-08,28.82,0,0
BIN_A01,2024-05-09,40.85,0,0
BIN_A01,2024-05-10,58.41,0,0
BIN_A01,2024-05-11,73.77,0,0
BIN_A01,2024-05-12,92.0,0,1
BIN_A01,2024-05-13,15.42,0,0
BIN_A01,2024-05-14,28.16,0,0
BIN_A01,2024-05-15,42.86,0,0
BIN_A01,2024-05-16,56.89,0,0
BIN_A01,2024-05-17,74.43,0,0
BIN_A01,2024-05-18,91.84,0,1
BIN_A01,2024-05-19,18.91,0,0
BIN_A01,2024-05-20,33.59,0,0
BIN_A01,2024-05-21,47.66,0,0
BIN_A01,2024-05-22,62.25,0,0
BIN_A01,2024-05-23,75.19,0,0
BIN_A01,2024-05-24,91.69,0,1
BIN_A01,2024-05-25,18.94,0,0
BIN_A01,2024-05-26,33.72,0,0
BIN_A01,2024-05-27,45.83,0,0
BIN_A01,2024-05-28,58.77,0,0
BIN_A01,2024-05-29,73.33,0,0
BIN_A01,2024-05-30,93.95,1,1
BIN_A01,2024-05-31,20.12,0,0
BIN_A01,2024-06-01,36.34,0,0
BIN_A01,2024-06-02,52.5,0,0
BIN_A01,2024-06-03,65.62,0,0
BIN_A01,2024-06-04,78.34,0,0
BIN_A01,2024-06-05,88.8,0,1
BIN_A01,2024-06-06,16.26,0,0
BIN_A01,2024-06-07,34.19,0,0
BIN_A01,2024-06-08,50.43,0,0
BIN_A01,2024-06-09,64.66,0,0
BIN_A01,2024-06-10,76.19,0,0
BIN_A01,2024-06-11,89.09,0,1
BIN_A01,2024-06-12,16.51,0,0
BIN_A01,2024-06-13,27.81,0,0
BIN_A01,2024-06-14,42.72,0,0
BIN_A01,2024-06-15,59.24,0,0
BIN_A01,2024-06-16,72.59,0,0
BIN_A01,2024-06-17,83.23,0,0
BIN_A01,2024-06-18,97.45,0,1
BIN_A01,2024-06-19,17.81,0,0
BIN_A01,2024-06-20,30.82,0,0
BIN_A01,2024-06-21,46.83,0,0
BIN_A01,2024-06-22,62.58,0,0
BIN_A01,2024-06-23,77.65,0,0
BIN_A01,2024-06-24,100.0,1,1
BIN_A01,2024-06-25,14.62,0,0
BIN_A01,2024-06-26,28.76,0,0
BIN_A01,2024-06-27,42.67,0,0
BIN_A01,2024-06-28,59.22,0,0
