trash_generated_today,trash_generated_yesterday,trash_generated_2_days_ago,day_of_week_tomorrow,is_weekend_tomorrow,is_holiday_tomorrow,target_trash_generated_tomorrow
14.04,14.21,10.98,5,1,0.0,16.849999999999994
16.849999999999994,14.04,14.21,6,1,0.0,18.310000000000002
18.310000000000002,16.849999999999994,14.04,0,0,0.0,15.37
15.37,18.310000000000002,16.849999999999994,1,0,0.0,14.070000000000002
14.070000000000002,15.37,18.310000000000002,2,0,0.0,11.969999999999995
11.969999999999995,14.070000000000002,15.37,3,0,0.0,13.660000000000004
13.660000000000004,11.969999999999995,14.070000000000002,4,0,0.0,14.79
14.79,13.660000000000004,11.969999999999995,5,1,0.0,13.019999999999996
13.019999999999996,14.79,13.660000000000004,6,1,0.0,17.0
17.0,13.019999999999996,14.79,0,0,0.0,16.81
16.81,17.0,13.019999999999996,1,0,0.0,13.100000000000001
13.100000000000001,16.81,17.0,2,0,0.0,13.860000000000003
13.860000000000003,13.100000000000001,16.81,3,0,0.0,13.419999999999995
13.419999999999995,13.860000000000003,13.100000000000001,4,0,0.0,13.61
13.61,13.419999999999995,13.860000000000003,5,1,0.0,17.070000000000007
17.070000000000007,13.61,13.419999999999995,6,1,0.0,19.01
19.01,17.070000000000007,13.61,0,0,0.0,10.489999999999998
10.489999999999998,19.01,17.070000000000007,1,0,0.0,12.759999999999998
12.759999999999998,10.489999999999998,19.01,2,0,0.0,13.240000000000002
13.240000000000002,12.759999999999998,10.489999999999998,3,0,0.0,12.159999999999997
12.159999999999997,13.240000000000002,12.759999999999998,4,0,0.0,18.5
18.5,12.159999999999997,13.240000000000002,5,1,0.0,17.17
17.17,18.5,12.159999999999997,6,1,0.0,14.129999999999999
14.129999999999999,17.17,18.5,0,0,0.0,12.34
12.34,14.129999999999999,17.17,1,0,0.0,13.670000000000002
13.670000000000002,12.34,14.129999999999999,2,0,0.0,13.840000000000003
13.840000000000003,13.670000000000002,12.34,3,0,0.0,12.949999999999989
12.949999999999989,13.840000000000003,13.670000000000002,4,0,0.0,14.170000000000002
14.170000000000002,12.949999999999989,13.840000000000003,5,1,0.0,15.38
15.38,14.170000000000002,12.949999999999989,6,1,0.0,19.089999999999996
19.089999999999996,15.38,14.170000000000002,0,0,0.0,10.350000000000001
10.350000000000001,19.089999999999996,15.38,1,0,0.0,14.96
14.96,10.350000000000001,19.089999999999996,2,0,1.0,27.539999999999992
27.539999999999992,14.96,10.350000000000001,3,0,0.0,14.6
14.6,27.539999999999992,14.96,4,0,0.0,16.0
16.0,14.6,27.539999999999992,5,1,0.0,17.75
17.75,16.0,14.6,6,1,0.0,18.190000000000005
18.190000000000005,17.75,16.0,0,0,0.0,13.47999999999999
13.47999999999999,18.190000000000005,17.75,1,0,0.0,13.240000000000009
13.240000000000009,13.47999999999999,18.190000000000005,2,0,0.0,17.42
17.42,13.240000000000009,13.47999999999999,3,0,0.0,11.84
11.84,17.42,13.240000000000009,4,0,0.0,17.469999999999995
17.469999999999995,11.84,17.42,5,1,0.0,15.330000000000005
15.330000000000005,17.469999999999995,11.84,6,1,0.0,14.39
14.39,15.330000000000005,17.469999999999995,0,0,0.0,11.64
11.64,14.39,15.330000000000005,1,0,0.0,11.09
11.09,11.64,14.39,2,0,0.0,12.64
12.64,11.09,11.64,3,0,0.0,12.98
12.98,12.64,11.09,4,0,0.0,13.310000000000002
13.310000000000002,12.98,12.64,5,1,0.0,16.249999999999993
16.249999999999993,13.310000000000002,12.98,6,1,0.0,13.760000000000005
13.760000000000005,16.249999999999993,13.310000000000002,0,0,0.0,10.939999999999998
10.939999999999998,13.760000000000005,16.249999999999993,1,0,0.0,15.73
15.73,10.939999999999998,13.760000000000005,2,0,0.0,10.259999999999998
10.259999999999998,15.73,10.939999999999998,3,0,0.0,11.8
11.8,10.259999999999998,15.73,4,0,0.0,13.700000000000003
13.700000000000003,11.8,10.259999999999998,5,1,0.0,13.68
13.68,13.700000000000003,11.8,6,1,0.0,15.649999999999991
15.649999999999991,13.68,13.700000000000003,0,0,0.0,13.25
13.25,15.649999999999991,13.68,1,0,0.0,16.13
16.13,13.25,15.649999999999991,2,0,0.0,12.690000000000001
12.690000000000001,16.13,13.25,3,0,0.0,12.030000000000001
12.030000000000001,12.690000000000001,16.13,4,0,0.0,17.559999999999995
17.559999999999995,12.030000000000001,12.690000000000001,5,1,0.0,15.36
15.36,17.559999999999995,12.030000000000001,6,1,0.0,18.230000000000004
18.230000000000004,15.36,17.559999999999995,0,0,0.0,15.42
15.42,18.230000000000004,15.36,1,0,0.0,12.74
12.74,15.42,18.230000000000004,2,0,0.0,14.7
14.7,12.74,15.42,3,0,0.0,14.030000000000001
14.030000000000001,14.7,12.74,4,0,0.0,17.540000000000006
17.540000000000006,14.030000000000001,14.7,5,1,0.0,17.409999999999997
17.409999999999997,17.540000000000006,14.030000000000001,6,1,0.0,18.91
18.91,17.409999999999997,17.540000000000006,0,0,0.0,14.680000000000003
14.680000000000003,18.91,17.409999999999997,1,0,0.0,14.069999999999993
14.069999999999993,14.680000000000003,18.91,2,0,0.0,14.590000000000003
14.590000000000003,14.069999999999993,14.680000000000003,3,0,0.0,12.939999999999998
12.939999999999998,14.590000000000003,14.069999999999993,4,0,0.0,16.5
16.5,12.939999999999998,14.590000000000003,5,1,0.0,18.94
18.94,16.5,12.939999999999998,6,1,0.0,14.779999999999998
14.779999999999998,18.94,16.5,0,0,0.0,12.11
12.11,14.779999999999998,18.94,1,0,0.0,12.940000000000005
12.940000000000005,12.11,14.779999999999998,2,0,0.0,14.559999999999995
14.559999999999995,12.940000000000005,12.11,3,0,1.0,20.620000000000005
20.620000000000005,14.559999999999995,12.940000000000005,4,0,0.0,20.12
20.12,20.620000000000005,14.559999999999995,5,1,0.0,16.220000000000002
16.220000000000002,20.12,20.620000000000005,6,1,0.0,16.159999999999997
16.159999999999997,16.220000000000002,20.12,0,0,0.0,13.120000000000005
13.120000000000005,16.159999999999997,16.220000000000002,1,0,0.0,12.719999999999999
12.719999999999999,13.120000000000005,16.159999999999997,2,0,0.0,10.459999999999994
10.459999999999994,12.719999999999999,13.120000000000005,3,0,0.0,16.26
16.26,10.459999999999994,12.719999999999999,4,0,0.0,17.929999999999996
17.929999999999996,16.26,10.459999999999994,5,1,0.0,16.240000000000002
16.240000000000002,17.929999999999996,16.26,6,1,0.0,14.229999999999997
14.229999999999997,16.240000000000002,17.929999999999996,0,0,0.0,11.530000000000001
11.530000000000001,14.229999999999997,16.240000000000002,1,0,0.0,12.900000000000006
12.900000000000006,11.530000000000001,14.229999999999997,2,0,0.0,16.51
16.51,12.900000000000006,11.530000000000001,3,0,0.0,11.299999999999997
11.299999999999997,16.51,12.900000000000006,4,0,0.0,14.91
14.91,11.299999999999997,16.51,5,1,0.0,16.520000000000003
16.520000000000003,14.91,11.299999999999997,6,1,0.0,13.350000000000001
13.350000000000001,16.520000000000003,14.91,0,0,0.0,10.64
10.64,13.350000000000001,16.520000000000003,1,0,0.0,14.219999999999999
14.219999999999999,10.64,13.350000000000001,2,0,0.0,17.81
17.81,14.219999999999999,10.64,3,0,0.0,13.010000000000002
13.010000000000002,17.81,14.219999999999999,4,0,0.0,16.009999999999998
16.009999999999998,13.010000000000002,17.81,5,1,0.0,15.75
15.75,16.009999999999998,13.010000000000002,6,1,0.0,15.070000000000007
15.070000000000007,15.75,16.009999999999998,0,0,1.0,22.349999999999994
22.349999999999994,15.070000000000007,15.75,1,0,0.0,14.62
14.62,22.349999999999994,15.070000000000007,2,0,0.0,14.140000000000002
14.140000000000002,14.62,22.349999999999994,3,0,0.0,13.91
13.91,14.140000000000002,14.62,4,0,0.0,16.549999999999997
