bin_id,date,fullness_today,is_holiday_today,pickup_today
BIN_A04,2024-03-07,58.37,0,0
BIN_A04,2024-03-08,85.59,0,1
BIN_A04,2024-03-09,33.6,0,0
BIN_A04,2024-03-10,48.34,0,0
BIN_A04,2024-03-11,75.67,0,0
BIN_A04,2024-03-12,99.91,0,1
BIN_A04,2024-03-13,22.42,0,0
BIN_A04,2024-03-14,40.97,0,0
BIN_A04,2024-03-15,65.69,0,0
BIN_A04,2024-03-16,87.14,0,1
BIN_A04,2024-03-17,29.77,0,0
BIN_A04,2024-03-18,53.98,0,0
BIN_A04,2024-03-19,74.12,0,0
BIN_A04,2024-03-20,88.72,0,1
BIN_A04,2024-03-21,24.9,0,0
BIN_A04,2024-03-22,53.91,0,0
BIN_A04,2024-03-23,71.97,0,0
BIN_A04,2024-03-24,98.13,0,1
BIN_A04,2024-03-25,22.96,0,0
BIN_A04,2024-03-26,51.34,0,0
BIN_A04,2024-03-27,75.09,0,0
BIN_A04,2024-03-28,96.09,0,1
BIN_A04,2024-03-29,30.03,0,0
BIN_A04,2024-03-30,44.31,0,0
BIN_A04,2024-03-31,58.22,0,0
BIN_A04,2024-04-01,88.07,0,1
BIN_A04,2024-04-02,19.26,0,0
BIN_A04,2024-04-03,44.16,0,0
BIN_A04,2024-04-04,62.93,0,0
BIN_A04,2024-04-05,81.0,0,0
BIN_A04,2024-04-06,95.84,0,1
BIN_A04,2024-04-07,34.01,0,0
BIN_A04,2024-04-08,60.68,0,0
BIN_A04,2024-04-09,83.85,0,0
BIN_A04,2024-04-10,100.0,1,1
BIN_A04,2024-04-11,29.81,0,0
BIN_A04,2024-04-12,49.68,0,0
BIN_A04,2024-04-13,71.81,0,0
BIN_A04,2024-04-14,96.33,0,1
BIN_A04,2024-04-15,20.9,0,0
BIN_A04,2024-04-16,40.1,0,0
BIN_A04,2024-04-17,64.66,0,0
BIN_A04,2024-04-18,83.87,0,0
BIN_A04,2024-04-19,100.0,0,1
BIN_A04,2024-04-20,19.71,0,0
BIN_A04,2024-04-21,43.08,0,0
BIN_A04,2024-04-22,70.58,0,0
BIN_A04,2024-04-23,95.06,0,1
BIN_A04,2024-04-24,23.43,0,0
BIN_A04,2024-04-25,48.52,0,0
BIN_A04,2024-04-26,65.44,0,0
BIN_A04,2024-04-27,89.42,0,1
BIN_A04,2024-04-28,32.22,0,0
BIN_A04,2024-04-29,58.0,0,0
BIN_A04,2024-04-30,83.63,1,0
BIN_A04,2024-05-01,100.0,0,1
BIN_A04,2024-05-02,13.57,0,0
BIN_A04,2024-05-03,41.32,0,0
BIN_A04,2024-05-04,71.35,0,0
BIN_A04,2024-05-05,100.0,0,1
BIN_A04,2024-05-06,23.66,0,0
BIN_A04,2024-05-07,41.03,0,0
BIN_A04,2024-05-08,55.5,0,0
BIN_A04,2024-05-09,69.13,0,0
BIN_A04,2024-05-10,100.0,1,1
BIN_A04,2024-05-11,19.44,1,0
BIN_A04,2024-05-12,48.6,1,0
BIN_A04,2024-05-13,69.18,1,0
BIN_A04,2024-05-14,88.73,0,1
BIN_A04,2024-05-15,30.92,0,0
BIN_A04,2024-05-16,44.98,0,0
BIN_A04,2024-05-17,59.48,0,0
BIN_A04,2024-05-18,76.91,0,0
BIN_A04,2024-05-19,100.0,0,1
BIN_A04,2024-05-20,16.35,0,0
BIN_A04,2024-05-21,43.38,0,0
BIN_A04,2024-05-22,55.83,0,0
BIN_A04,2024-05-23,79.93,0,0
BIN_A04,2024-05-24,93.66,0,1
BIN_A04,2024-05-25,29.28,0,0
BIN_A04,2024-05-26,59.49,0,0
BIN_A04,2024-05-27,78.99,0,0
BIN_A04,2024-05-28,100.0,0,1
BIN_A04,2024-05-29,29.63,0,0
BIN_A04,2024-05-30,45.64,0,0
BIN_A04,2024-05-31,73.45,0,0
BIN_A04,2024-06-01,100.0,0,1
BIN_A04,2024-06-02,23.41,0,0
BIN_A04,2024-06-03,39.79,0,0
BIN_A04,2024-06-04,62.7,0,0
BIN_A04,2024-06-05,83.64,0,0
BIN_A04,2024-06-06,96.68,0,1
BIN_A04,2024-06-07,33.71,0,0
BIN_A04,2024-06-08,47.75,0,0
BIN_A04,2024-06-09,63.73,0,0
BIN_A04,2024-06-10,81.53,0,0
BIN_A04,2024-06-11,100.0,0,1
BIN_A04,2024-06-12,16.01,0,0
BIN_A04,2024-06-13,33.13,0,0
BIN_A04,2024-06-14,53.3,0,0
BIN_A04,2024-06-15,84.11,0,0
BIN_A04,2024-06-16,99.27,0,1
BIN_A04,2024-06-17,24.4,0,0
BIN_A04,2024-06-18,38.64,0,0
BIN_A04,2024-06-19,62.67,0,0
BIN_A04,2024-06-20,85.56,0,1
BIN_A04,2024-06-21,20.32,0,0
BIN_A04,2024-06-22,45.27,0,0
BIN_A04,2024-06-23,60.6,0,0
BIN_A04,2024-06-24,76.05,1,0
BIN_A04,2024-06-25,100.0,0,1
BIN_A04,2024-06-26,31.41,0,0
BIN_A04,2024-06-27,44.99,0,0
BIN_A04,2024-06-28,68.68,0,0
